full_formula,task_id,formation_energy_per_atom
Zn2Cr4S8,mp-4194,-1.0481403789285721
Sr1Ni2As2,mp-4316,-0.6626934453333334
Sm1Co2Ge2,mp-4334,-0.6064861730000004
Ca2Au4,mp-443,-0.709974323333333
La2Si2Ru2,mp-4579,-0.7791817166666656
La2Ni8B2,mp-4634,-0.4164818056944443
Sc4O4F4,mp-4661,-4.1265556891666675
Er4P20O56,mp-4871,-2.8322419665833323
Ba5Ta4O15,mp-504554,-3.4407432831250007
V2Hg1P4O14,mp-505236,-2.521427959920634
Ce2Mn2Si2,mp-505331,-0.48379201597701166
Tb1Co1C2,mp-5106,-0.3391551562499995
Ho4Co4Si4,mp-510688,-0.7134852108333322
Na4Se2O8,mp-5141,-1.7555482014924562
K8W24Br56,mp-531952,-1.0672355417499995
Cs4Sn2Ge6O18,mp-540707,-2.1657504797241387
Cs2Cu2O2,mp-541037,-1.1894963259770115
Ta4Hg6S2O8F20,mp-541094,-2.67977343565625
Hg6Se6O20,mp-542115,-1.0185450907519535
Ta4Tl8Se22,mp-542140,-0.798927580536152
K8Cr8O28,mp-542666,-1.9303364355454542
Cs4Ge4Bi4S16,mp-553970,-0.935499814704433
Ti4O8,mp-554278,-3.5016293386111115
Ba10Os6Cl2O30,mp-554501,-2.388656026458334
Eu4C4O12,mp-554518,-2.622019507000002
Na16Zn8S16O64,mp-554754,-2.1499970985079573
Na8Zn8O12,mp-554845,-1.7108665133004928
Rb2Mn1F5,mp-555014,-2.97361525067888
K2Ca8B6O18,mp-555023,-3.157561983558824
Ba10Si2Cl12O8,mp-555087,-3.1470283115625004
Ba6Lu2Ru4O18,mp-555246,-2.661026441333334
Sb4Te4Cl12F24,mp-555629,-2.11891239
K4Nd4Ir2O14,mp-555717,-2.4715459825833332
Ba7Ca2Mn5O20,mp-556409,-2.603799109695741
Nd4Sb4Mo8O36,mp-556535,-2.371682208461539
Fe2F4,mp-556911,-2.592161203333333
Sr12Ca4Ru8O36,mp-557111,-2.4817201668333344
Ba1Si6N8O1,mp-557414,-1.5571123065624999
K2Mn1F4,mp-557610,-2.9982869091330047
La20Ti20O68,mp-558371,-3.762626718209877
Ba1Cr1F6,mp-559246,-3.3129632593750005
Na4Li8Mo8P12O56,mp-559443,-2.5040647942371987
Ba6Na2Nd6Si12O40,mp-559502,-3.469339517016718
Na16Mo4S12O56,mp-559561,-2.1652682800264498
K32Se32O80,mp-559568,-1.6731873406319449
Cu6Pb1O8,mp-559633,-1.0374218473333334
Li12Gd4B8O24,mp-559706,-2.960003497569444
Sb16Te16O72,mp-559894,-1.6737423130769238
Yb1Mn4Cu3O12,mp-559944,-1.7776149195862074
K2Ge1I6O18,mp-560685,-1.1593254907777786
K4P8Au20S32,mp-561218,-0.5635231640416665
Ba17Er16Zn8Pt4O57,mp-561249,-3.003912500931372
Ca51W12N56O3,mp-561360,-1.1056099506147543
Na4Fe2Ni2F14,mp-561395,-2.713320372327586
Sr8P8O28,mp-5616,-3.237064956590908
Cs8Na2Hf6H4F38,mp-562542,-3.535472906061236
Bi4Au4Cl24,mp-567414,-1.1068352056250004
K1In6Au4,mp-567545,-0.263556517545455
Gd4Fe4I2,mp-567844,-0.5669823900000012
Nd4Al4Pt4,mp-568130,-1.0536843933333337
Y16Cd4Ru4,mp-568156,-0.32542679111111167
Ba4Cd6Bi8,mp-568744,-0.46512227055555555
Cu8Te8Br8,mp-568778,-0.61217978
Pr8Sc12Si16,mp-568831,-0.7626824752777779
Mg8Co48As28,mp-569003,-0.2774859979761897
Zr1Zn1,mp-570276,-0.28719024500000057
Pr10Tl6,mp-570469,-0.3198344243750002
K4Y4P8Se24,mp-571057,-1.0744806592895828
W1Cl6,mp-571518,-1.3795251628571432
Ba1Mo6S8,mp-5716,-1.1643923116666657
Re4P4Cl24O12,mp-572794,-1.5522914239393941
Eu12Be4O20,mp-579259,-3.2134224866666665
Fe4H4O8,mp-605437,-1.5497327968750003
Pr8Zn8Rh8,mp-607715,-0.6302677045833326
Bi4Se4Cl4,mp-610491,-1.0070946241145837
Cs4Mn2Te4,mp-610744,-0.9438405797586213
Sr12B4C4N4Cl8,mp-616577,-1.519322685833333
Y1Pb1Au1,mp-621592,-0.6880084822222224
Li2Gd2P8O24,mp-6248,-2.9199824237037046
Ce1Cr2Si2C1,mp-6258,-0.4680834391666657
Cu6Bi2Se4Br2O16,mp-628637,-1.1927066098125
K8Mg8S12O48,mp-6299,-2.458748061730263
Na2P2H6N2O6,mp-632684,-1.7043397594316727
Ce4Cu20Sn4,mp-637204,-0.22310096999999982
Al4In4Cl16,mp-638061,-1.7509152108333332
La4Ga24Pd2,mp-638226,-0.45718076266666635
Pr12Ru4Cl12,mp-639135,-1.6669668767857135
Ca4H16N8,mp-644307,-0.7023065728571437
Sc2Ni21B6,mp-647205,-0.3805134074137937
Re12S16Cl4,mp-653579,-0.9368310918749998
Ta8Co16Te16,mp-653697,-0.4884026685000009
Al2N2,mp-661,-1.5843970050000005
Ca5B3O9F1,mp-6632,-3.379485741388889
Ho1Ni2B2C1,mp-6646,-0.5192332130555558
Cs2Li1Ga1F6,mp-6654,-3.08247277816954
Hf6Co16Ge7,mp-672657,-0.4772655391379317
Na16Cd8O16,mp-675693,-1.471075946120689
Na3La9B8O27,mp-6760,-3.388532218999755
Na6Sr2B10O20,mp-6775,-2.809446088008167
K6Ta4As2Se22,mp-683905,-1.029875101457721
Nd8Cu2Te10Cl6O30,mp-683957,-2.381396918392856
Ba4In26Ir8,mp-684013,-0.3038522268421052
Nd4As4Se4,mp-690674,-1.6065080141145838
La3Tl1C1,mp-7159,-0.2916674796666669
K12Fe12P16H8O68,mp-720729,-2.3458128940459777
Er2Cd6,mp-7303,-0.25836347125000003
La1Hg1,mp-734,-0.49974772000000023
Na12Y4H24C12O48,mp-734150,-1.9867739870528731
Na2Ag2F8,mp-7386,-1.9808736363697317
Li4B20H8O36,mp-740714,-2.5738313895098033
Ti2Cu1,mp-742,-0.11766371888888945
K8Sn4O8,mp-752692,-1.6923930367000004
Li2V2Cr2O8,mp-756218,-2.460201116904763
K8Ti4Si12H8O40,mp-758597,-2.8373204599629624
Mg4Te6O16,mp-769077,-2.0586252538461527
Sm8W4O24,mp-770406,-3.264933899166666
Ti3S6O24,mp-775149,-2.306727532386364
Li8Ti12V4O32,mp-775161,-3.1162355892261897
Al2Cu2Se4,mp-8016,-0.8615172974218748
Tm1Tl3,mp-817,-0.1781162316666669
Rb4Te2O6,mp-8248,-1.8322971033333335
Gd2C1F2,mp-8301,-2.534912059
K4Sn4O6,mp-8624,-1.748454015857143
Sr6Co2C6N6,mp-862670,-0.7193227834999988
Ca1Pm1Hg2,mp-862883,-0.546398346875
Pm1Mg1Ag2,mp-862936,-0.30151272270833296
Li1Yb2Tl1,mp-864769,-0.26935780916666685
Hf1Zn1Ir2,mp-864798,-0.7433329950000003
Nb16Ni8C4,mp-864841,-0.34074750107142954
Mg2Sc4,mp-864941,-0.03876781833333295
Dy2Mg1Al1,mp-865006,-0.26902252250000025
Dy2Ag1Ru1,mp-865161,-0.36069970291666653
Eu1Ge1O3,mp-865181,-2.6000674349999997
Yb1Y1Rh2,mp-865429,-0.756023971666667
Gd1Mg1Cd2,mp-865590,-0.30905684749999995
Yb1Bi1Pd2,mp-865736,-0.7010860624999995
Li2In1Sn1,mp-865737,-0.30599523791666705
Ga1Tc2W1,mp-865746,-0.12920032937500103
Li1Ga1Ag2,mp-865963,-0.2271890435416668
Ti1Be2Ir1,mp-866139,-0.561819020833334
Y1Ga1Rh2,mp-866156,-0.7860080660416662
Ba4Nd8S16,mp-866306,-2.3762274982142864
Sc1Ga1Ru2,mp-867156,-0.44062623312499927
Pm3Si1,mp-867165,-0.23688968562499912
Li8Mn1Fe7P8O32,mp-867784,-2.5009533052011497
Sm1Cu4Ag1,mp-867863,-0.20975489694444427
Tc8As12,mp-8886,-0.28009173200000104
Rb2Hg1F4,mp-8962,-2.430053237142857
Ce2Cr1N3,mp-9277,-1.4432319474999993
Ho2Cu4O8,mp-9421,-2.0876288228571434
Ca8Al8H40,mp-966582,-0.4084039524999997
Rb4Nb2Ag2Se8,mp-9764,-1.1674049138802074
K6Gd2P4O16,mp-978099,-2.971511692190476
Tb2B8Ir8,mp-978921,-0.5652475557407399
Ta1W3,mp-979289,-0.09023660249999921
Y1Ga3,mp-979423,-0.5377452072916666
Y8Au4,mp-979911,-0.6466443752777783
Yb1Pr1Cd2,mp-980044,-0.37583502374999966
Li2Pm1Ga1,mp-983460,-0.2776991004166667
Cs2Br1Cl6F1,mp-989543,-1.2039077625862071
Ba2Ag2P2,mp-9899,-0.7267306266666663
Li2S8,mp-995393,-0.6282060691666664
Ti4Ge2C2,mp-9958,-0.8094008291666661
Li2Au2O4,mp-996959,-1.2371193445833333
Cu1Au1O2,mp-996978,-0.6980130449999997
Mn2Au2O4,mp-997183,-1.3750975232327587
Li2B2,mp-1001835,-0.17234201125000048
Mn1Co1,mp-1009133,-0.02585748146551836
Ce2Pd2,mp-1018086,-0.6826430199999995
Tc3N3,mp-1019319,-0.17280466083333224
Cs16Si12O32,mp-1019713,-2.7954680536149423
Cs2Ca20P14O56,mp-1019714,-3.2840223524187904
Sr4Mg4P12N20O8,mp-1020629,-1.6271633730555557
Rh1F6,mp-1025250,-1.6087025535714292
Tb4C2Br2,mp-1025498,-1.107599558125
Ca8Nb4N12,mp-1029832,-1.2387136974999997
Li4Nb4N8,mp-1029903,-1.0750528120833334
Yb1Si2Rh2,mp-10626,-1.010678879999999
Tb2Ni2Sn1,mp-1068217,-0.585638315
La1Ge3Os1,mp-1069898,-0.5244664929999999
Ca1Co2Si2,mp-1070152,-0.5917249439999999
Sm2In1Ni2,mp-1070631,-0.47212409200000066
La1Al2B1Os2,mp-1071208,-0.534976604027778
Yb1Rh3C1,mp-10716,-0.4143957880000002
Y1In1Cu4,mp-1071645,-0.2705845977777776
Gd2Al2Ge2,mp-1077056,-0.6957774366666669
Tm4In2Au4,mp-1078625,-0.8108050846666665
Sm2Ni4B4,mp-1078891,-0.5114773066666671
Li3Tb3Ge3,mp-1078961,-0.7142561238888889
Ba4Zn2Sb4,mp-1079149,-0.9506605539999999
Gd3Si3Ag3,mp-1079690,-0.5594534422222226
Pr3Mg3Ag3,mp-1079756,-0.25814369166666634
Mg3Ga3Au3,mp-1080605,-0.43762100916666646
Rb2Pt1C2,mp-10919,-0.06286787499999917
Sm3Cd3Ga3,mp-1095197,-0.5254288963888887
Tm4Al4Pt4,mp-1095579,-1.1760880313888886
Ir4O12,mp-1097041,-0.9821985075000006
Dy4Ni4Ge4,mp-1102455,-0.7971399633333339
Sr4Ga4Ge4,mp-1102705,-0.5400419438888887
Sm4Ni4P4,mp-1102777,-1.1788621769444443
Sr4Mg4Pt4,mp-1103033,-0.7574735072222225
Ti3Be9,mp-1103465,-0.20480089624999978
Mn4Zn2Se8,mp-1103546,-0.7641528478910098
Nd4Ga4Pt4,mp-1103572,-1.0205017449999996
Rb1V5Se8,mp-1103598,-1.0513920383035713
Cs4Ge2Se8,mp-1104024,-1.0525522464624382
Lu3Ga8Ir3,mp-1104032,-0.6277283385714288
Tb1Nb6Sn6,mp-1104137,-0.3143661692307704
Tb7Fe1I12,mp-1105605,-1.420806932
Yb4B8Os4,mp-1105649,-0.38079736333333347
Y8Se12,mp-1105821,-2.1792660050729156
Er4Si8Mo6,mp-1106326,-0.6561120494444437
Cs2Rb1As1F6,mp-1111968,-2.7848119363362067
Cs2Sc1Ag1Cl6,mp-1112622,-2.151239939752873
Cs2Li1Ce1Cl6,mp-1113020,-2.4583976284195397
Cs2Tl1Ag1F6,mp-1113441,-2.3678613990862067
Rb2Eu1Ag1Cl6,mp-1113784,-2.0286554336666662
Ba2Cu18Si8,mp-11143,-0.17118211035714279
Sm3Mg3Ga3,mp-11157,-0.4961402163888889
La2Mg4Ni2,mp-11200,-0.25011195499999994
Y2Ga4Ni2,mp-11444,-0.654518641666666
Tm1Ir1,mp-11483,-0.957963518333333
Rb4Ge2S6,mp-11639,-1.197045077395833
Na2Co4H6Se4O20,mp-1173735,-1.375485726179957
Er1Cd1Hg2,mp-1184161,-0.3453765900000001
Li1Pm1Ga2,mp-1185409,-0.45201095395833324
Lu1Mg1Ag2,mp-1185500,-0.3052771658333331
Mg149Mn1,mp-1185627,-0.01183556538620697
Mg1Pd2Au1,mp-1185923,-0.5102146824999996
Pm1Y1Tl2,mp-1186675,-0.3837581902083329
Sr2Tl1Hg1,mp-1187099,-0.48693283541666665
Sr1Eu1Tl2,mp-1187174,-0.4210529495833333
Ta2Re1Os1,mp-1187213,-0.3508472900000008
Zr4Pt12,mp-1188129,-1.0219263187499994
Er8Al8,mp-1188739,-0.41187016625000084
Cs6La2I12,mp-1188821,-1.7990902608793107
Ca4Sc2Sb2O12,mp-1189528,-3.1275018395000003
Eu3Al9Pd6,mp-1189717,-0.7539230308333337
Tb7Mn1I12,mp-1190033,-1.3811142178965519
Sm2Zn1Te2S2O14,mp-1190396,-2.416151521726191
Pr6Mn2Ga2S14,mp-1191521,-1.8291638635255023
S4I2O15,mp-1191944,-1.509873243690477
As6Pb4Br2O12,mp-1192209,-1.619433155208334
Cs2In2Te6O16,mp-1192413,-1.7142782298408479
Cs6Cr4Cl18,mp-1193179,-1.9584362881280788
Mn8Si2Te2Br4O14,mp-1193463,-2.083373574114942
Rb12Fe4S12,mp-1193685,-1.109831272053572
Rb2Al2H16N8,mp-1193778,-0.6013700416071431
Pr8P2Cl2O16,mp-1194001,-3.5529192248809522
Nd4Tl4P8S28,mp-1194591,-1.0690162647159094
Ta4Tl4V8O32,mp-1194680,-2.5305152488194445
Ca1Al6H12S4O28,mp-1194752,-2.2794151104411764
Ag6Sb8F48,mp-1195261,-2.3957980717741933
Pr24Si16B8O80,mp-1196034,-3.5657570663541662
Cs10S8O32,mp-1196118,-2.0769709922862067
Dy12Ga20,mp-1196980,-0.6549397390624998
Rb8B28H20O56,mp-1197195,-2.413461667113095
Er4N12O36,mp-1197536,-1.4545285300000002
Ho26Zn116,mp-1197586,-0.32134594654929605
Zn2H12S8O32,mp-1197946,-1.6943001984259258
Sc40Os8Cl72,mp-1198309,-2.1710833470833335
Cs4V4P4O20,mp-1198694,-2.6548581204705455
Dy8B24Ru4,mp-1198707,-0.6724932183333334
Mg6Ta4Al36,mp-1198942,-0.12131108086956527
Li12Mn4P8O24F16,mp-1199210,-2.8035484563811073
Cs3Sc3As6H6O24,mp-1199276,-2.15148157616174
Ba4Cu4Te8Br4O22,mp-1199575,-1.7823603369047616
Cs4Ga4Se8O24,mp-1200987,-1.6984782140118533
Eu8Lu2Sn6S24,mp-1201125,-1.6148152476249997
Cs4Ga4B4P8H4O36,mp-1201408,-2.5508412335842916
Lu6H40N8O49,mp-1201491,-1.5733747950000005
Pr16Ga4Sb4S36,mp-1202783,-1.8358417432083334
Ba2B24H24,mp-1203559,-0.45129739159999926
Tb40Rh8Br72,mp-1203586,-1.9865613481666662
Cs16Fe4O12,mp-1205381,-1.3772657352155173
Rb4Pd6S8,mp-1205388,-0.9509946236111114
Er3Mg3In3,mp-1205779,-0.3609671711111113
Cs2Na1Sm1F6,mp-1205868,-3.555675178241379
Ho3Bi3Rh3,mp-1205953,-0.7382025966666667
K2Tc1Br6,mp-1206472,-1.4098440101111112
Pr1Bi1Pd1,mp-1206720,-0.9403090216666664
Li1Au1,mp-1206794,-0.5422272966666668
Pr3Sn1N1,mp-1206822,-0.9924645509999998
Nd3Mg3In3,mp-1206860,-0.41133667222222237
Dy1H1Se1,mp-1207186,-1.6559136791145839
Yb4Cu4Sn4,mp-1207590,-0.5150597399999999
Y4Co20As12,mp-1207655,-0.5160687154629634
Y1Fe2B2,mp-12077,-0.436886659000001
Tm4Co4B16,mp-1207976,-0.6256647997222219
Tb16Cd4Pd4,mp-1208476,-0.44227133166666616
Sc4Ge2B4Ir10,mp-1208986,-0.7916437863333343
Pr12Sn24Pd16,mp-1209527,-0.7818692630769223
Pr2Ta14O38,mp-1209566,-3.41980133037037
Rb8La4F20,mp-1209616,-3.7377635609375
Pr12Pt4Br12,mp-1209785,-1.7165429289285703
Nd12Ta8Al86,mp-1210290,-0.30466767745283
Na2Mo12O34,mp-1210358,-1.9861746292313214
Mg10Ir15,mp-1210677,-0.3574854460000006
Nd24Si16Ni28,mp-1210820,-0.6133575976470591
La12As4Br12,mp-1211477,-1.9387528657142856
K4Tm8F28,mp-1211506,-4.2348623711333335
La12Ge8Rh8,mp-1211651,-0.8852495100000003
K6Na4Tl13,mp-1211780,-0.1236974116321839
Hf24Mn32Si48,mp-1212656,-0.6147729898441653
Dy4Ga12Pt1,mp-1212792,-0.6290228794117643
Er4Ga18Ir6,mp-1212874,-0.6591112137499994
Dy2Zn6P6,mp-1213039,-0.6063756378571432
Cs2Nb2Cl12,mp-1213080,-1.9395382222413793
Cs2Pr2W4O16,mp-1213319,-2.630239304410921
Cs2Tb2W4O16,mp-1213324,-2.6475040923275857
Cs2Li14Pb3O14,mp-1213711,-1.9020980752281431
Cs2La10Ru2I17,mp-1213735,-1.5500314351890991
Cr5Te8,mp-1213754,-0.4749078415384608
Cr4Ni8B4O20,mp-1213761,-2.0418554501851864
Cs12Ce4Cl24,mp-1214351,-2.5002511943793104
Cs8Mo12P12O68,mp-1214995,-2.3938909575344836
Yb1Al1Cu5,mp-1215553,-0.27940143285714264
Y2Ga2Ag2,mp-1215988,-0.5005579552777775
V1Cr1,mp-1216394,-0.041559644999999534
V3Cr3Si2,mp-1216481,-0.4420242624999986
Tb1Gd1Al6,mp-1217618,-0.4362233812500005
Ba4Sn4S8,mp-12181,-1.5439220990625002
Sr2Nd2Ni2Ru2O12,mp-1218114,-2.379850012166666
Sr3Se2Cl2O6,mp-1218418,-2.4714862080528843
Rb2Nb2Te2O12,mp-1219576,-2.2881473519444446
Pr12S6O4F16,mp-1219884,-3.8050957189144747
Pr6Cd1Ge2S14,mp-1219914,-1.8102544540760868
P4Pb8S2O24,mp-1220066,-2.2350177310416663
Nb1Re1,mp-1220322,-0.1400892675000005
Nd8Ga48Cu3,mp-1220615,-0.3428818913559319
La1Zn3Ni2,mp-1222765,-0.3680319324999998
Lu3Ga6Ni9,mp-1222813,-0.5607346819444443
K1Pr9Si6O26,mp-1223421,-3.6173375132857153
Ho2Fe2Co2,mp-1223978,-0.1829204166666661
Hf1Al6Fe6,mp-1224395,-0.3873441146153847
K12In4P8O32,mp-1224542,-2.5714242857619043
Ga1Ge1Pt6,mp-1224823,-0.3844083715625004
Dy2Te1S2,mp-1225289,-2.1433148812500002
Dy2P7Rh12,mp-1225373,-0.9232307082539684
Eu2Mn1P3Pt7,mp-1225492,-0.8528729090716178
Eu4Ga8As8,mp-1225526,-0.6445376805000003
Er5P12Ir19,mp-1225792,-0.8007625238888889
Er12Si22N40O2,mp-1225896,-1.6505138061842097
Cs2Al2Ni2F12,mp-1225930,-3.2344604169923374
Cs2Nb2W2O12,mp-1225952,-2.6314938908812278
Cs2Ti1W3O12,mp-1226157,-2.508517997733078
Cr1Ag1P2Se6,mp-1226281,-0.5218686747395829
Ba6Ta12Fe4O42,mp-1228561,-3.177169505000001
Cs1Ti6Se8,mp-1229235,-1.4685839457787353
Mg4Nb2N6,mp-1246788,-1.1664787141666662
Hf2Be2Si2,mp-12571,-0.6309166883333326
La4Al4,mp-12684,-0.41150694124999987
Zr6Al2Co1,mp-12760,-0.34289168166666667
Sr4Ta2Mn2O12,mp-1284552,-3.1054333101264375
Nd2Mg4Cu18,mp-13221,-0.16687889208333276
Sm1Sn1Au1,mp-13305,-0.8557741666666671
Ca1Fe4Sb12,mp-13464,-0.2883723400000001
Sm8S12,mp-1403,-2.367298272375001
Zr1B2,mp-1472,-0.9873555361111102
Ba24W8N32,mp-14743,-1.0853993939062505
Zr2Si4,mp-1515,-0.6004638316666681
K8Sb8,mp-1536,-0.5270346771250001
Sr2Ta1Cr1O6,mp-1539400,-3.226636608333332
Ho8B16C8,mp-15603,-0.541525827708333
Na4Cu2As2,mp-15685,-0.3674577082758623
Li2Cu1Sb1,mp-15988,-0.4727892766666666
K2Na4Li6Fe4Si24O60,mp-16283,-2.9652157851220693
Ca4La4Ta4Fe4O24,mp-1639214,-3.2234543122499995
Hf1Al1Pd2,mp-16501,-0.8286509549999996
Be8Mo4,mp-1677,-0.31991838583333393
Yb1Zn1,mp-1703,-0.326506765
Al4Fe4P4O20,mp-17477,-2.7509586388541667
Fe4Ni2P4O16,mp-17631,-2.2412824712820503
Sr10Sn6,mp-17720,-0.6336408185416667
Na10Yb1Sn12,mp-18062,-0.26689670893553247
K12Mn2S8,mp-18244,-1.2233928934937304
Pr2Co18Si8,mp-18285,-0.453957533214285
Ca2Be26,mp-1845,-0.09797634571428608
K2Lu2W4O16,mp-18719,-2.6924408606666668
Na4Mn6O14,mp-19080,-1.9403542809913799
Ba1Sm2Ni1O5,mp-19199,-3.0564637916666673
Cr4Cd2O8,mp-19262,-2.1468546635714287
Na2Cr2Si4O12,mp-19367,-2.896086350655172
Mn4Al8Si10O36,mp-19477,-3.178988873305589
Na8Pb2O8,mp-20088,-1.610200159578544
Pr4Co4O12,mp-20090,-2.5053522169999995
Mn1Sn1F6,mp-20096,-2.909971858491379
Ba2Mg4Pb4,mp-20452,-0.37572263700000014
Yb4In2Ge4,mp-20591,-0.5965392779999998
Dy2Ti2Ge2,mp-20626,-0.6893262727777779
Pb4F12,mp-20652,-2.4446134962499997
K4Te4,mp-2072,-1.0498140139999999
La2In2Pd4,mp-20743,-0.8015376737499995
Eu2B4Ir4,mp-20976,-0.6807404246666664
Dy1Mn2Ge2,mp-21000,-0.4841307791724148
Er4Ge4Ir4,mp-21153,-0.9507167299999999
Co2C2O6,mp-21434,-1.6714624369999995
Na24In8P16,mp-21577,-0.3767693666786401
Tb6Si18Rh30,mp-21748,-0.9620190964814812
Ti1Se2,mp-2194,-1.4263449626736115
Ca12Sc8Ge12O48,mp-21989,-3.0872710402499997
Zr4In2Co4,mp-22150,-0.3438642900000005
Nd1Ge2Ru2,mp-22397,-0.6608088879999997
Ta4Ni4Ge4,mp-22636,-0.4274716991666665
Ce2Zr2F14,mp-22724,-4.179059411944444
Ti1In1Cu2,mp-22725,-0.10921160333333368
Eu2Pt4,mp-22797,-0.9515067866666662
Sn4P8Pb4O32,mp-22821,-2.4496090049305557
Na2Bi2O4,mp-22984,-1.7202619228879303
Cs6Sb4I18,mp-23029,-1.1520771049137934
K2Bi2W4O16,mp-23136,-2.154745962333333
Rb2I2O8,mp-23450,-1.1700262395833338
Ca2Ge2,mp-2360,-0.6613938774999997
Na8Ga6Si6Br2O24,mp-23659,-2.6627979898350818
K2Na44C4S18Cl2O84,mp-23660,-2.256229970977441
Li8B8H32O32,mp-23662,-1.86718878525
Tl2B12H12,mp-23691,-0.30547691371794844
Rb6H2S4O16,mp-23781,-2.1838010977678572
Li4H4Se4O12,mp-23843,-1.6033461046961808
Er2H2Cl2,mp-24051,-1.6108257916666673
Cu2H4S2O10,mp-24522,-1.5055509075694447
Pr2Rh4,mp-2529,-0.6307770833333327
Cs1Au1,mp-2667,-0.3072804939655174
Ca20Bi12,mp-27145,-0.8384796115625002
Na1Bi1F6,mp-27420,-2.4838149101939657
Ba8B32O56,mp-27692,-3.0227349664930547
Cd12As4Cl12,mp-27899,-1.0080645442857141
Nb2Cr2Se10,mp-28019,-0.9210043895312491
Tc4P12,mp-28029,-0.44443333750000047
S4Br4,mp-28099,-0.5635492228125001
Al4Cd2Cl16,mp-28361,-1.8534959536363635
Li12As4S12,mp-28471,-1.143608232767857
Rb8As8Se16,mp-28562,-0.854188581484375
Sc1N1,mp-2857,-2.0932449749999993
In12P8O32,mp-28708,-2.297331032435897
Bi2Te2Cl2,mp-28944,-0.9423151566666667
V8Hg16O32,mp-29189,-1.4801219691071432
Lu4B8Ru4,mp-29239,-0.6677291364583331
Bi8Pd4O16,mp-29259,-1.408942188214286
Ti2Se4O12,mp-29260,-1.9756995158912036
La3Re2O10,mp-29326,-3.0659243503333338
Zr12C2Cl28,mp-29357,-2.1726550033333334
Na10In2S8,mp-29376,-1.2146768360258622
Li4Be4N4,mp-29463,-0.9944932669444443
P4H4F16,mp-29514,-2.400424685555556
Rb4Eu8I20,mp-29612,-1.8317214212500006
Mg1Br2,mp-30034,-1.8637709016666666
Ba8B16Se52,mp-30105,-0.8763534522176533
Ba2La2I8,mp-30111,-1.8700124058333338
Li2Sb1Au1,mp-30404,-0.5858173516666669
K2Si1F6,mp-3042,-3.431912319
Ho1Bi1Pt1,mp-30455,-1.0295913500000005
La2Zn17,mp-30709,-0.2730979310526315
Mg6Zn33,mp-30784,-0.06709355641025656
Ca4P16O44,mp-30983,-2.7869708966145836
Dy3In1N1,mp-31056,-1.0689109450000003
Nd2Ta2O8,mp-3203,-3.678059006666667
Sm4Hf4O14,mp-35249,-3.9977812999999993
Sc1Si2Ni2,mp-3587,-0.7668966709999993
Er1Al8Fe4,mp-3633,-0.43142185692307594
Yb1B1Rh3,mp-3686,-0.6106245318333329
Ag1As1F6,mp-37153,-2.2061453108333335
Sc1Co2Sn1,mp-3791,-0.40969497750000006
Te2Pt1,mp-399,-0.6783594966666661
Na2Dy6Ti4Sb4O28,mp-40478,-3.1496817131008354
La4S2O12,mp-4078,-3.254142912569445
Dy1Ni1Sb1,mp-4510,-0.9679472099999996
Nb6F15,mp-466,-3.001815479880953
Ga2Hg1S4,mp-4809,-0.8280167260714286
Ca4Mg4Sn4,mp-4864,-0.5529510366666667
Y1Ge2Rh2,mp-4889,-0.8859263813333328
Y2Ti2Ge2,mp-5042,-0.7098813450000007
Rb2Eu6F20,mp-504520,-3.7219373291071434
Ca4V8O16,mp-504712,-2.801427047500001
Sr6Cu2Ir2O12,mp-504867,-2.2665174540909097
Na4Zr4Cu4Se12,mp-505172,-1.2908781514304952
Ba1Nb4O6,mp-505517,-2.7281847072727277
Na32Ti8Se32,mp-505798,-1.3453691252961362
Sr4Cr4O16,mp-510607,-2.449303431527778
Cs4Sn2Au7,mp-510696,-0.36520085397877994
Y1Co2Si2,mp-5129,-0.8029817833333326
K4N4O12,mp-5158,-1.4266893160999998
Sr17Ta10S42,mp-532315,-1.857569730501208
Cs4Pr4S8O32,mp-540686,-2.635081967015086
Ca12Si8As16,mp-540696,-0.8214389113888892
Tm16Ga6Co2,mp-540856,-0.42381504256944424
Ba12Ni4Ir8O36,mp-540907,-2.0489745280000005
Ba4Tl4V4O16,mp-541006,-2.519842483690476
Gd4V4O12,mp-541177,-3.252683904
Cs1Br1F6,mp-541226,-1.8737807588038793
Zr4Cd1P6O24,mp-541299,-3.111461174571429
Na6P2S2O6,mp-542136,-2.203518848889188
La18Sb10O10,mp-542503,-2.466183140789474
Mn23C6,mp-542830,-0.09446591077288884
Gd1Fe2Si2,mp-542986,-0.6339425439999999
Pr6Ru2O14,mp-5433,-3.0487611427272725
Cs4K8Co4O8,mp-551244,-1.2430733431551733
Nd4Se3O4,mp-553278,-3.131734423366478
Ta2Tl3Cu3S8,mp-554994,-0.9127014921875007
Ba4In2Br2O6,mp-555212,-2.5624070325000003
Na8Be8Si24H8O64,mp-556001,-2.9284855569858377
Na2Zr1Cu2S4,mp-556536,-1.2481962317337165
Li8Ga6Si6Br2O24,mp-556649,-2.715362265797102
Na16Eu8C8O24F24,mp-556836,-2.8671336943103447
Cs4Sm4Ge4S16,mp-556979,-1.5637889964901472
Li8Ca2B4O12,mp-557467,-2.7781162866666667
Tl4In4As8O28,mp-557583,-1.7357126762121207
K2Cu2Bi4S8,mp-558063,-0.7909476331874998
Ba4Li8Ti24O56,mp-558083,-3.396179613550724
Gd4S4Cl4O16,mp-558122,-2.695037817232143
